best_match_score,__id_left,__id_right,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,short_name,long_name,club_name,league_name,pace,shooting,passing,dribbling,defending,physic,player_positions
0.38830407191406563,498_left,325_right,208,Lars Stindl,25,1436,9,7.676663121208547,3,3.8779381532222033,34,27,4,0,F M S,Borussia M.Gladbach,7,6.161109765991569,14.309368342161179,6.691974116489291,L. Stindl,Lars Stindl,Borussia Mönchengladbach,German 1. Bundesliga,59.0,82.0,78.0,79.0,59.0,72.0,"CAM, ST"
0.46132791315472144,499_left,133_right,5248,Marcel Sabitzer,32,2510,9,6.577641958370805,7,5.927560870535673,70,60,4,0,D F M S,RasenBallsport Leipzig,9,6.577641958370805,19.50988619029522,11.217100314795973,M. Sabitzer,Marcel Sabitzer,RB Leipzig,German 1. Bundesliga,80.0,83.0,80.0,80.0,65.0,78.0,"CM, CAM"
-0.14522629344093296,500_left,2042_right,135,Yuya Osako,28,1879,8,6.274434819817543,2,1.9290996938943863,45,29,2,0,F M S,Werder Bremen,8,6.274434819817543,10.335637301206587,3.4798014983534813,C. Groß,Christian Groß,SV Werder Bremen,German 1. Bundesliga,62.0,55.0,60.0,64.0,68.0,69.0,"CB, CDM"
0.7940132825068468,501_left,554_right,158,Bas Dost,24,1480,8,7.223516065627336,2,1.982760879211128,32,19,2,0,F S,Eintracht Frankfurt,8,7.223516065627336,10.670364283025263,2.633245013654232,B. Dost,Bas Dost,Eintracht Frankfurt,German 1. Bundesliga,47.0,81.0,57.0,65.0,51.0,76.0,ST
0.36563369011572183,502_left,47_right,224,Thomas Müller,33,2258,8,8.57540326192975,20,15.506239458918571,53,83,5,0,M S,Bayern Munich,8,8.57540326192975,36.35652819275856,18.292042113840576,T. Müller,Thomas Müller,FC Bayern München,German 1. Bundesliga,68.0,82.0,82.0,78.0,56.0,71.0,"CAM, RM, RW"
-0.18997286304777047,503_left,2476_right,267,Philipp Max,31,2722,8,3.457352527882904,6,5.473947056569159,36,59,5,0,D M,Augsburg,7,2.699575850274414,10.657614519353958,5.7774462662637225,M. Thompson,Max Thompson,Burnley,English Premier League,67.0,63.0,48.0,58.0,26.0,51.0,ST
0.021819458333233024,504_left,150_right,488,Philippe Coutinho,23,1420,8,9.068953488022087,6,4.277329549193381,58,30,0,0,M S,Bayern Munich,7,8.311176840215921,19.347122699022293,8.967301046475768,Coutinho,Philippe Coutinho Correia,FC Barcelona,Spain Primera Division,72.0,79.0,82.0,89.0,52.0,59.0,"CAM, LW, CM"
0.7478264067202364,505_left,297_right,2668,Martin Hinteregger,31,2721,8,4.827200172469019,1,1.4694780698046088,45,7,8,0,D S,Eintracht Frankfurt,8,4.827200172469019,8.395308813545853,7.302128130570054,M. Hinteregger,Martin Hinteregger,Eintracht Frankfurt,German 1. Bundesliga,71.0,70.0,65.0,60.0,81.0,82.0,CB
0.41061830441977526,506_left,98_right,3455,Raphael Guerreiro,29,2343,8,5.235048946924508,2,3.176344770938158,40,38,3,0,D M S,Borussia Dortmund,8,5.235048946924508,17.547670137137175,13.018498664721847,R. Guerreiro,Raphaël Adelino José Guerreiro,Borussia Dortmund,German 1. Bundesliga,74.0,78.0,84.0,87.0,73.0,57.0,"LM, LB, CM"
0.2598657240324709,507_left,483_right,5356,Breel Embolo,28,1544,8,9.812688518315555,5,4.30403595417738,46,21,4,0,F M S,Borussia M.Gladbach,8,9.05491178110242,15.36186794936657,5.057913575321437,B. Embolo,Breel-Donald Embolo,Borussia Mönchengladbach,German 1. Bundesliga,87.0,76.0,70.0,74.0,40.0,81.0,"ST, CAM"
0.49162123898244553,508_left,1691_right,6475,Lucas Höler,34,2502,8,9.118671707808973,2,2.4033966585993767,52,31,4,0,F M S,Freiburg,8,8.360975474119186,11.835267437621953,3.1390281300991774,L. Höler,Lucas Höler,SC Freiburg,German 1. Bundesliga,70.0,72.0,50.0,59.0,40.0,76.0,"ST, CF"
0.7996889987700543,509_left,367_right,6523,Milot Rashica,28,2295,8,6.465044393204153,5,2.692780591547489,73,40,2,0,F M S,Werder Bremen,6,4.191794767044485,8.43176263011992,4.147259710356593,M. Rashica,Milot Rashica,SV Werder Bremen,German 1. Bundesliga,88.0,79.0,74.0,84.0,46.0,65.0,"CF, LW, RW"
0.03362247296987592,510_left,1064_right,29,Vedad Ibisevic,25,1270,7,6.342342298477888,2,2.823032647371292,28,12,4,0,F S,Hertha Berlin,6,5.584646042436361,9.175636386498807,1.5728450492024422,V. Ibišević,Vedad Ibišević,FC Schalke 04,German 1. Bundesliga,50.0,76.0,67.0,71.0,43.0,71.0,ST
0.913612380562305,511_left,159_right,213,Thorgan Hazard,33,2405,7,5.939615122973919,13,7.814632061868906,50,57,3,0,F M S,Borussia Dortmund,7,5.939615122973919,22.702954724431038,11.461066249758005,T. Hazard,Thorgan Hazard,Borussia Dortmund,German 1. Bundesliga,84.0,77.0,81.0,86.0,52.0,67.0,"LM, RM, CF"
0.27307211905147644,512_left,1982_right,294,Gian-Luca Waldschmidt,23,1273,7,5.2230669278651485,1,1.6328163295984268,43,12,3,0,F S,Freiburg,4,2.949817294254899,6.1838214695453635,2.1079123578965664,L. Itter,Gian-Luca Itter,SC Freiburg,German 1. Bundesliga,68.0,44.0,63.0,68.0,66.0,61.0,LB
0.6621876114086542,513_left,485_right,307,Suat Serdar,20,1609,7,3.162161473184824,0,0.9130657464265824,36,11,2,0,M S,Schalke 04,7,3.162161473184824,6.011643679812551,2.283893970772624,S. Serdar,Suat Serdar,FC Schalke 04,German 1. Bundesliga,69.0,72.0,74.0,80.0,75.0,79.0,"CM, CDM, CAM"
0.43012161346716,514_left,614_right,5706,Dodi Lukebakio,30,2050,7,7.522365925833582,6,5.295981457456946,40,36,2,0,F M S,Hertha Berlin,7,7.522365925833582,14.563429296016693,4.883580891415477,D. Lukébakio,Dodi Lukébakio,Hertha BSC,German 1. Bundesliga,82.0,74.0,69.0,80.0,31.0,62.0,"RM, ST, LM"
0.7737506237572661,515_left,663_right,6045,Davy Klaassen,33,2946,7,7.190979078412057,5,3.006314024329185,45,40,7,0,M,Werder Bremen,6,4.917729499749838,12.365772807970645,5.732599725015461,D. Klaassen,Davy Klaassen,SV Werder Bremen,German 1. Bundesliga,64.0,77.0,72.0,75.0,69.0,75.0,"CM, CAM"
0.565877158693638,516_left,668_right,6338,Lucas Alario,24,1156,7,7.565859571099281,1,1.5347136855125427,49,13,6,0,F S,Bayer Leverkusen,6,6.808082893490791,8.949969671666624,1.9757703822106123,L. Alario,Lucas Nicolás Alario,Bayer 04 Leverkusen,German 1. Bundesliga,63.0,77.0,58.0,74.0,29.0,74.0,ST
0.14795938363376654,517_left,654_right,7051,Gonçalo Paciência,23,1274,7,7.3996770922094575,3,3.38451037555933,51,22,4,0,F S,Eintracht Frankfurt,6,6.6419808212667695,9.740154029801488,1.3569462653249502,Gonçalo Paciência,Gonçalo Mendes Paciência,FC Schalke 04,German 1. Bundesliga,58.0,78.0,59.0,78.0,33.0,78.0,ST
0.48382595108999416,518_left,944_right,7422,Christoph Baumgartner,26,1499,7,9.307567151263354,2,2.262524342164397,56,18,3,0,F M S,Hoffenheim,7,9.307567151263354,11.33694102987647,1.6164425080642104,C. Baumgartner,Christoph Baumgartner,TSG 1899 Hoffenheim,German 1. Bundesliga,78.0,63.0,71.0,78.0,40.0,50.0,"CAM, LW"
0.6585770825032545,519_left,1453_right,7879,Marius Bülter,32,2357,7,3.441750871948898,1,3.824791594408453,41,26,1,0,D F M S,Union Berlin,7,3.441750871948898,7.67350765503943,1.8091042134910824,M. Bülter,Marius Bülter,1. FC Union Berlin,German 1. Bundesliga,79.0,73.0,66.0,74.0,48.0,73.0,"LW, CF"
-0.4277666334277219,520_left,2034_right,98,Kenan Karaman,20,1367,6,4.224241357296705,1,1.874259011819959,32,21,4,0,F M S,Fortuna Duesseldorf,6,4.224241357296705,5.586067605763674,0.5021214839071035,K. Kodro,Kenan Kodro,Athletic Club de Bilbao,Spain Primera Division,56.0,67.0,59.0,66.0,40.0,69.0,"ST, CAM"
0.44456624962554164,521_left,89_right,335,Leon Goretzka,24,1521,6,5.848046842962503,5,3.0933351814746857,40,20,2,0,M S,Bayern Munich,6,5.848046842962503,18.59417151287198,12.21879992634058,L. Goretzka,Leon Goretzka,FC Bayern München,German 1. Bundesliga,78.0,78.0,80.0,82.0,77.0,85.0,"CM, CDM"
0.3322626973348794,522_left,565_right,420,Patrick Herrmann,27,1454,6,6.8453475162386885,6,4.826205909252167,40,27,4,0,F M S,Borussia M.Gladbach,6,6.8453475162386885,14.836454749107359,4.4262833781540385,P. Herrmann,Patrick Herrmann,Borussia Mönchengladbach,German 1. Bundesliga,73.0,75.0,75.0,78.0,33.0,61.0,"RW, RM"
0.11669750300943799,523_left,1051_right,2676,Erik Thommy,34,2264,6,3.993779149837792,4,4.896441904827952,61,38,3,0,D F M S,Fortuna Duesseldorf,6,3.993779149837792,11.120153980329633,4.909933711402118,E. Thommy,Erik Thommy,VfB Stuttgart,German 1. Bundesliga,79.0,71.0,72.0,77.0,33.0,52.0,"LM, RM, CAM"
0.6453492787979906,524_left,615_right,5717,Amine Harit,25,2117,6,3.0724210031330585,4,3.3410071469843388,29,44,3,0,F M S,Schalke 04,5,2.314644325524569,9.37525426223874,4.974154103547335,A. Harit,Amine Harit,FC Schalke 04,German 1. Bundesliga,72.0,66.0,71.0,84.0,45.0,48.0,"CAM, CM, LM"
0.4466945060130996,525_left,1211_right,6271,Ihlas Bebou,32,2085,6,4.2526161447167405,1,2.92891736375168,35,31,1,0,F M S,Hoffenheim,6,4.2526161447167405,9.961641021538526,3.805832017213106,I. Bebou,Ihlas Bebou,TSG 1899 Hoffenheim,German 1. Bundesliga,92.0,72.0,66.0,79.0,34.0,63.0,"ST, RM, LW"
0.5895707180534929,526_left,584_right,6484,Renato Steffen,27,1600,6,4.3634232534095645,3,2.7849962189793587,29,25,6,0,D F M S,Wolfsburg,6,4.3634232534095645,9.012081660330297,2.5552605977281933,R. Steffen,Renato Steffen,VfL Wolfsburg,German 1. Bundesliga,79.0,75.0,74.0,80.0,48.0,65.0,RM
0.6614252995624863,527_left,952_right,7791,Sebastiaan Bornauw,28,2450,6,3.2004014886915684,0,0.544653095304966,18,6,5,1,D,FC Cologne,6,3.2004014886915684,4.570567051880062,4.221158082596959,S. Bornauw,Sebastiaan Bornauw,1. FC Köln,German 1. Bundesliga,73.0,41.0,61.0,65.0,75.0,76.0,CB
0.5347366059895343,528_left,1156_right,7810,Ruben Vargas,33,2549,6,6.761658436618745,1,3.8499158453196287,60,23,8,0,M S,Augsburg,6,6.761658436618745,13.098138296976686,4.6656724978238335,R. Vargas,Ruben Vargas,FC Augsburg,German 1. Bundesliga,85.0,67.0,65.0,78.0,54.0,64.0,"LM, RM"
0.6616608767661284,529_left,734_right,81,Jonathan Schmid,33,2840,5,2.9971066312864423,1,2.660894731990993,43,27,1,0,D M S,Freiburg,5,2.9971066312864423,6.390374768525362,3.28872464876622,J. Schmid,Jonathan Schmid,SC Freiburg,German 1. Bundesliga,79.0,64.0,74.0,77.0,69.0,75.0,"RB, RM, RWB"
0.7817216334924421,530_left,901_right,88,Mark Uth,23,1534,5,7.829698741436005,5,4.8410966861993066,51,33,5,0,F M S,"FC Cologne,Schalke 04",4,5.556449078023434,10.108666226267816,4.251544073224069,M. Uth,Mark Uth,FC Schalke 04,German 1. Bundesliga,72.0,78.0,71.0,76.0,40.0,68.0,"CAM, CF, ST"
0.4588367620175487,531_left,752_right,320,Jonas Hofmann,24,1638,5,4.097970822826029,3,2.985699065029621,23,34,3,0,M S,Borussia M.Gladbach,5,4.097970822826029,13.32312984764576,8.32406347990036,J. Hofmann,Jonas Hofmann,Borussia Mönchengladbach,German 1. Bundesliga,73.0,69.0,76.0,78.0,49.0,63.0,"CAM, CM"
0.8819299542775837,532_left,1288_right,359,Timothy Chandler,22,1202,5,1.8203657902777195,1,1.428709950298071,20,12,4,0,D M S,Eintracht Frankfurt,5,1.8203657902777195,5.012314246967434,2.593316756188869,T. Chandler,Timothy Chandler,Eintracht Frankfurt,German 1. Bundesliga,67.0,71.0,73.0,71.0,74.0,80.0,"RM, RWB, RB"
-0.1704269018155521,533_left,245_right,2380,Paco Alcácer,11,527,5,4.215948070399463,1,0.942258596420288,16,5,0,0,F S,Borussia Dortmund,5,4.215948070399463,5.379417355172336,0.5692675039172173,T. Delaney,Thomas Delaney,Borussia Dortmund,German 1. Bundesliga,77.0,73.0,73.0,74.0,82.0,82.0,"CDM, CM"
0.47166074109861833,534_left,270_right,3300,Christopher Nkunku,32,1918,5,8.3008664380759,13,9.998640965670347,52,73,2,0,D F M S,RasenBallsport Leipzig,5,8.3008664380759,21.607581425458196,8.681431785225866,C. Nkunku,Christopher Nkunku,RB Leipzig,German 1. Bundesliga,78.0,74.0,80.0,85.0,69.0,65.0,"CAM, ST"
0.4015687388698002,535_left,396_right,3349,Ramy Bensebaini,19,1450,5,3.931145064532757,3,2.621152006089688,23,12,6,1,D S,Borussia M.Gladbach,3,2.4156720824539657,8.486125532537699,5.592464564368129,R. Bensebaini,Ramy Bensebaini,Borussia Mönchengladbach,German 1. Bundesliga,69.0,57.0,71.0,74.0,77.0,80.0,"LB, CB"
0.42390662434926185,536_left,220_right,3363,Benjamin Pavard,32,2788,5,1.8872705027461048,4,3.5035460870713,24,19,5,0,D S,Bayern Munich,5,1.8872705027461048,20.339688055217266,19.160937674343586,B. Pavard,Benjamin Pavard,FC Bayern München,German 1. Bundesliga,69.0,53.0,73.0,71.0,81.0,76.0,"RB, CB"
0.15075350816454192,537_left,123_right,5197,Achraf Hakimi,33,2709,5,5.067438538186252,10,5.510968087241054,38,36,5,0,D M S,Borussia Dortmund,5,5.067438538186252,24.14437918178737,16.293884763494134,A. Hakimi,Achraf Hakimi Mouh,Inter,Italian Serie A,94.0,70.0,76.0,82.0,72.0,76.0,RM
0.5373774493397591,538_left,276_right,5221,Leon Bailey,22,1098,5,4.441667875275017,3,2.539416640996933,29,21,0,2,D F M S,Bayer Leverkusen,5,4.441667875275017,7.952265860512853,2.3085094103589654,L. Bailey,Leon Bailey Butler,Bayer 04 Leverkusen,German 1. Bundesliga,94.0,76.0,73.0,83.0,33.0,64.0,"LM, RM"
0.6318686472023605,539_left,1110_right,5231,Florian Kainz,28,1564,5,4.311721186153592,6,6.800015673041344,41,46,5,0,M S,FC Cologne,4,3.5539445085451007,10.074689056724312,3.8160299072042103,F. Kainz,Florian Kainz,1. FC Köln,German 1. Bundesliga,73.0,73.0,72.0,78.0,39.0,61.0,"LM, RM, CAM"
0.48949784782186334,540_left,458_right,5249,Emil Forsberg,22,1147,5,3.511454777792096,2,2.6887233601883054,26,27,1,0,M S,RasenBallsport Leipzig,3,1.995901422575116,8.254329825751482,4.600940121337771,E. Forsberg,Emil Forsberg,RB Leipzig,German 1. Bundesliga,70.0,71.0,81.0,81.0,32.0,61.0,"CAM, CM"
0.34448201191333694,541_left,517_right,5250,Yussuf Poulsen,22,1218,5,6.612248392775655,6,2.2428674269467592,33,18,2,0,F S,RasenBallsport Leipzig,5,6.612248392775655,12.96423082984984,5.6338690277189025,Y. Poulsen,Yussuf Yurary Poulsen,RB Leipzig,German 1. Bundesliga,81.0,71.0,67.0,74.0,56.0,81.0,ST
0.6577798856239949,542_left,208_right,6556,Moussa Diaby,28,1761,5,4.790141206700356,5,6.149265520274639,41,35,3,0,F M S,Bayer Leverkusen,5,4.790141206700356,14.22061835741624,4.192383485846221,M. Diaby,Moussa Diaby,Bayer 04 Leverkusen,German 1. Bundesliga,93.0,66.0,74.0,85.0,43.0,53.0,LM
0.13673596025369497,543_left,472_right,7080,Matheus Cunha,21,1011,5,5.392021734267473,1,1.523841144517064,51,12,3,0,F M S,"Hertha Berlin,RasenBallsport Leipzig",5,5.392021734267473,8.433443687856197,2.676186006516218,Matheus Cunha,Matheus Santos Carneiro Da Cunha,Hertha BSC,German 1. Bundesliga,79.0,79.0,72.0,84.0,32.0,70.0,"CAM, ST, LM"
-0.23442737442555125,544_left,2671_right,7799,Sven Michel,29,1358,5,5.6998072331771255,1,1.6490984354168177,42,20,7,0,F S,Paderborn,5,5.6998072331771255,8.141385363880545,2.485199473798275,M. Adopo,Michel Ndary Adopo,Torino,Italian Serie A,65.0,48.0,58.0,59.0,52.0,64.0,"CM, CDM"
,545_left,,7800,Streli Mamba,24,1537,5,4.574286608025432,2,0.8766114879399538,23,10,5,0,F S,Paderborn,5,4.574286608025432,7.315115205943584,1.8642170745879407,,,,,,,,,,,
-0.23478489874657857,546_left,1580_right,7822,Dennis Srbeny,17,1135,5,2.264599209651351,1,0.6661130953580141,28,7,2,0,F M S,Paderborn,5,2.264599209651351,3.277707250788808,0.5409079790115356,D. Appiah,Dennis Appiah,FC Nantes,French Ligue 1,74.0,40.0,59.0,63.0,70.0,75.0,RB
0.666894421710395,547_left,1922_right,7883,Marcus Ingvartsen,28,1728,5,3.8138742884621024,2,1.2972752321511507,45,10,4,0,F M S,Union Berlin,4,3.056178032420576,4.890205637551843,1.3402677271515129,M. Ingvartsen,Marcus Ingvartsen,1. FC Union Berlin,German 1. Bundesliga,60.0,73.0,60.0,66.0,33.0,69.0,"ST, CAM"
0.6404577054969708,548_left,1230_right,7900,Sargis Adamyan,15,739,5,5.757604792714119,1,0.7083777282387018,21,6,1,0,F M S,Hoffenheim,5,5.757604792714119,5.66900672763586,0.5078851468861103,S. Adamyan,Sargis Adamyan,TSG 1899 Hoffenheim,German 1. Bundesliga,80.0,73.0,64.0,77.0,37.0,70.0,"CAM, ST, LM"
0.6232578364846548,549_left,163_right,64,Filip Kostic,33,2962,4,5.679941590875387,11,11.789905115962029,88,78,4,0,D M,Eintracht Frankfurt,4,5.679941590875387,20.711039546877142,11.335508964024484,F. Kostić,Filip Kostić,Eintracht Frankfurt,German 1. Bundesliga,88.0,76.0,79.0,83.0,68.0,80.0,"LM, LWB"
0.47236836243760083,550_left,1373_right,118,Levin Öztunali,27,1780,4,2.5017958357930183,3,2.943621603772044,35,26,1,0,F M S,Mainz 05,4,2.5017958357930183,7.713055996224284,3.50068065430969,L. Öztunalı,Levin Mete Öztunali,1. FSV Mainz 05,German 1. Bundesliga,75.0,68.0,67.0,77.0,45.0,68.0,"RM, RW, CM"
0.6165776931970885,551_left,750_right,131,Jonas Hector,29,2436,4,1.9151027603074908,2,3.2065394669771194,30,26,9,0,D M S,FC Cologne,4,1.9151027603074908,6.54723459854722,4.2532374672591695,J. Hector,Jonas Hector,1. FC Köln,German 1. Bundesliga,69.0,60.0,74.0,75.0,77.0,74.0,"CDM, LB"
0.5981812471350142,552_left,1079_right,137,Anthony Modeste,27,1118,4,3.5140935331583023,1,0.6630940474569798,35,3,1,0,F M S,FC Cologne,4,3.5140935331583023,4.317864991724491,0.37186844646930695,A. Modeste,Anthony Modeste,1. FC Köln,German 1. Bundesliga,72.0,74.0,63.0,70.0,35.0,80.0,ST
0.5990785756695179,553_left,412_right,153,Maximilian Arnold,33,2832,4,2.464234885759652,8,6.820206001400948,63,70,8,0,M S,Wolfsburg,4,2.464234885759652,11.730276169255376,8.442995486781001,M. Arnold,Maximilian Arnold,VfL Wolfsburg,German 1. Bundesliga,66.0,80.0,78.0,77.0,73.0,73.0,"CDM, CM"
0.7080548548347877,554_left,196_right,186,Karim Bellarabi,26,1437,4,6.826337996870278,6,5.370479218661785,55,27,2,0,D F M S,Bayer Leverkusen,4,6.826337996870278,14.961602134630086,5.2173333056271085,K. Bellarabi,Karim Bellarabi,Bayer 04 Leverkusen,German 1. Bundesliga,90.0,76.0,74.0,85.0,34.0,72.0,"RM, RW"
0.44286116554396227,555_left,92_right,226,Kingsley Coman,24,1507,4,5.285090450197458,3,5.059591582044959,37,32,2,0,F M S,Bayern Munich,4,5.285090450197458,16.03074311465025,7.476634129881859,K. Coman,Kingsley Coman,FC Bayern München,German 1. Bundesliga,93.0,76.0,77.0,87.0,29.0,59.0,"LM, RM, LW"
0.6811422463179958,556_left,662_right,262,Leonardo Bittencourt,29,1913,4,2.6679397150874142,2,1.8783597145229576,43,32,7,0,D F M S,"Hoffenheim,Werder Bremen",4,2.6679397150874142,6.091322205960751,2.4279106864705686,L. Bittencourt,Leonardo Bittencourt,SV Werder Bremen,German 1. Bundesliga,79.0,68.0,74.0,84.0,56.0,60.0,"RM, LM, CM"
0.08778671548615745,557_left,189_right,448,Ivan Perisic,22,1197,4,4.253871977329254,3,3.377853699028492,40,21,1,0,F M S,Bayern Munich,4,4.253871977329254,13.400896564126015,7.338584299199282,I. Perišić,Ivan Perišić,Inter,Italian Serie A,79.0,81.0,78.0,78.0,62.0,76.0,"LM, LW"
0.08863275530737154,558_left,971_right,1669,Marko Grujic,29,2432,4,4.7793934578076005,1,0.6264093481004238,36,11,9,0,M,Hertha Berlin,4,4.7793934578076005,11.4639204852283,8.207561526447535,M. Grujić,Marko Grujić,Liverpool,English Premier League,61.0,71.0,71.0,77.0,72.0,76.0,"CM, CDM"
0.5060530689988435,559_left,1305_right,2631,Karim Onisiwo,32,1728,4,4.738797701895238,6,3.7333422396332026,41,31,3,0,F M S,Mainz 05,4,4.738797701895238,9.808765534311533,2.0113847879692908,K. Onisiwo,Karim Onisiwo,1. FSV Mainz 05,German 1. Bundesliga,75.0,71.0,66.0,74.0,56.0,76.0,"ST, RM, LM"
0.8844436717825815,560_left,104_right,3059,Axel Witsel,28,2240,4,2.6238242657855158,5,3.982813600450754,31,15,4,0,M S,Borussia Dortmund,4,2.6238242657855158,13.796579726040365,9.6489713890478,A. Witsel,Axel Witsel,Borussia Dortmund,German 1. Bundesliga,63.0,73.0,81.0,79.0,82.0,82.0,"CDM, CM"
0.4349925479897679,561_left,726_right,4468,Dedryck Boyata,28,2442,4,2.018170651048422,1,0.851418673992157,16,2,8,1,D,Hertha Berlin,4,2.018170651048422,6.2454589661210775,6.218247538432479,D. Boyata,Anga Dedryck Boyata,Hertha BSC,German 1. Bundesliga,71.0,29.0,52.0,57.0,77.0,83.0,CB
0.47263288102588774,562_left,586_right,5266,Vincenzo Grifo,27,1640,4,3.1918968856334686,8,6.503948660567403,49,41,1,1,F M S,"Freiburg,Hoffenheim",3,2.434200596064329,8.498558463528754,3.6189535278826948,V. Grifo,Vincenzo Grifo,SC Freiburg,German 1. Bundesliga,70.0,74.0,77.0,81.0,41.0,62.0,"LM, CF"
0.7763899986255203,563_left,849_right,6098,Niclas Füllkrug,8,396,4,1.3923614099621773,1,0.5759852416813374,17,3,2,0,F S,Werder Bremen,4,1.3923614099621773,2.4161277208477263,0.8768587838858366,N. Füllkrug,Niclas Füllkrug,SV Werder Bremen,German 1. Bundesliga,64.0,77.0,62.0,70.0,38.0,73.0,ST
-0.2551847687502535,564_left,743_right,6296,Abdelhamid Sabiri,24,1028,4,3.4688776955008507,1,0.2327509671449661,43,7,6,0,M S,Paderborn,3,2.7111009880900383,1.6447699014097452,0.885899268090725,Y. Abdelhamid,Yunis Abdelhamid,Stade de Reims,French Ligue 1,34.0,33.0,56.0,65.0,78.0,82.0,CB
0.5386230712255569,565_left,1161_right,6357,Marco Richter,31,2304,4,4.513179241679608,3,1.92720805760473,64,21,2,0,M S,Augsburg,4,4.513179241679608,10.422671936452387,4.622381135821343,M. Richter,Marco Richter,FC Augsburg,German 1. Bundesliga,77.0,70.0,64.0,78.0,27.0,61.0,"RM, RW, LM"
-0.4383812998751402,566_left,701_right,6542,Jürgen Locadia,11,522,4,3.327433470636606,0,0.054076967760920525,20,3,1,0,F S,Hoffenheim,3,2.569656763225794,3.286197878420353,1.0857106652110815,B. Hübner,Benjamin Hübner,TSG 1899 Hoffenheim,German 1. Bundesliga,53.0,31.0,54.0,58.0,81.0,74.0,CB
0.5983702964495633,567_left,1205_right,7059,Benito Raman,25,1627,4,4.217386426404119,3,1.8976701442152264,34,15,2,0,F M S,Schalke 04,4,4.217386426404119,6.409007342532277,0.4823284782469273,B. Raman,Benito Raman,FC Schalke 04,German 1. Bundesliga,82.0,76.0,68.0,81.0,33.0,58.0,"ST, RM, LM"
0.35023833605049626,568_left,361_right,7065,Florian Neuhaus,30,2356,4,6.46036116220057,2,3.1475250497460365,57,30,6,0,M S,Borussia M.Gladbach,4,6.46036116220057,20.550452157855037,12.684583330526948,F. Neuhaus,Florian Neuhaus,Borussia Mönchengladbach,German 1. Bundesliga,67.0,69.0,76.0,81.0,64.0,67.0,CM
0.37489238623553806,569_left,810_right,7073,Pierre Kunde,28,1884,4,2.3218826781958337,0,1.349269550293684,39,10,6,0,M S,Mainz 05,4,2.3218826781958337,6.433664656244218,3.742381319403648,K. Malong,Pierre Kunde Malong,1. FSV Mainz 05,German 1. Bundesliga,82.0,69.0,70.0,74.0,70.0,82.0,"CDM, CM"
0.5889849275284903,570_left,495_right,7090,Krzysztof Piatek,15,904,4,4.913371294736862,1,2.0256399801000957,25,11,2,0,F M S,Hertha Berlin,2,3.397817879915237,5.101695375517012,1.338389711454511,K. Piątek,Krzysztof Piątek,Hertha BSC,German 1. Bundesliga,73.0,79.0,53.0,75.0,38.0,71.0,ST
0.7392622673377109,571_left,848_right,7107,Jean-Paul Boëtius,28,2272,4,3.6848212722688913,5,2.9675981467589736,36,36,5,0,F M S,Mainz 05,4,3.6848212722688913,10.244958050549029,4.831556260585785,J. Boëtius,Jean-Paul Boëtius,1. FSV Mainz 05,German 1. Bundesliga,81.0,70.0,73.0,81.0,43.0,64.0,CAM
0.5274816595280151,572_left,926_right,7122,Javairo Dilrosun,23,1313,4,2.0770853050053115,2,1.6490802243351936,19,12,2,0,F M S,Hertha Berlin,4,2.0770853050053115,5.500560315325856,2.5522776171565056,J. Dilrosun,Javairô Dilrosun,Hertha BSC,German 1. Bundesliga,84.0,65.0,65.0,81.0,44.0,53.0,LM
0.9026799036238534,573_left,1865_right,7295,Joshua Sargent,28,1412,4,3.967420572414994,2,1.4239924866706133,30,11,2,0,F M S,Werder Bremen,4,3.967420572414994,5.668662944808602,1.0664112716913223,J. Sargent,Joshua Thomas Sargent,SV Werder Bremen,German 1. Bundesliga,79.0,68.0,59.0,69.0,38.0,66.0,"ST, RW"
0.4236199519571979,574_left,965_right,7867,Robert Skov,31,2620,4,5.243510892614721,7,7.450082700699568,62,55,4,0,D F M S,Hoffenheim,4,5.243510892614721,11.26699709519744,4.361551932990551,R. Skov,Robert Skov,TSG 1899 Hoffenheim,German 1. Bundesliga,79.0,77.0,77.0,76.0,64.0,71.0,"LWB, RM, LB"
0.6453015438958564,575_left,1959_right,8044,Joshua Zirkzee,9,288,4,2.6586327776312833,0,0.022704295814037326,11,1,0,0,F S,Bayern Munich,4,2.6586327776312833,3.870528198778629,1.6296750754117966,J. Zirkzee,Joshua Zirkzee,FC Bayern München,German 1. Bundesliga,71.0,64.0,49.0,69.0,18.0,66.0,"ST, CAM, CF"
0.21817454083431861,576_left,459_right,8140,Munas Dabbur,14,786,4,3.943397261202336,0,0.921116165816784,24,8,4,0,F M S,Hoffenheim,4,3.943397261202336,4.588885955512524,1.3231289219111204,M. Dabbur,Moanes Dabour,TSG 1899 Hoffenheim,German 1. Bundesliga,70.0,78.0,66.0,79.0,32.0,69.0,ST
0.420613755851135,577_left,731_right,27,Vladimir Darida,28,2267,3,3.077017841860652,4,4.5100030563771725,43,49,6,1,M S,Hertha Berlin,3,3.077017841860652,12.354210041463375,6.04590866714716,V. Darida,Vladimír Darida,Hertha BSC,German 1. Bundesliga,66.0,71.0,74.0,80.0,70.0,63.0,"CM, CAM, CDM"
